contact_id,first_name,last_name,email,account_id,job_title,country,region,industry,lifecycle_stage,lead_score,engagement_score,consent_status
CON-001754,Stacy,Stewart,contact1754@example.test,ACC-00439,IT Manager,Singapore,APAC,Technology,Known,69,38,Opted In
CON-001755,Rodney,Vega,contact1755@example.test,ACC-00670,Project Manager,Australia,APAC,Professional Services,MQL,44,97,Opted In
CON-001756,Sylvia,Suarez,contact1756@example.test,ACC-00703,Training Manager,Kenya,AMEA,Financial Services,Known,46,49,Opted In
CON-001757,Sharon,Cox,contact1757@example.test,ACC-00061,Marketing Manager,Australia,WW,Professional Services,Opportunity,1,82,Opted In
CON-001758,Jennifer,Underwood,contact1758@example.test,ACC-00585,Marketing Manager,Italy,Europe,Technology,Known,69,49,Not Subscribed
CON-001759,Andrew,Rasmussen,contact1759@example.test,ACC-00270,IT Manager,France,Europe,Education,Opportunity,34,88,Opted In
CON-001760,Catherine,Skinner,contact1760@example.test,ACC-00679,Product Owner,Singapore,APAC,Manufacturing,Opportunity,89,47,Opted In
CON-001761,Eileen,Everett,contact1761@example.test,ACC-00003,Marketing Manager,Australia,WW,Education,SQL,97,20,Opted In
CON-001762,Hannah,Mccormick,contact1762@example.test,ACC-00009,Product Owner,South Africa,AMEA,Agriculture,MQL,1,9,Not Subscribed
CON-001763,John,Tran,contact1763@example.test,ACC-00389,Project Manager,Singapore,APAC,Financial Services,SQL,23,36,Opted In
CON-001764,Kyle,Mullen,contact1764@example.test,ACC-00551,Scrum Master,France,Europe,Professional Services,Known,80,23,Opted In
CON-001765,Michael,Burnett,contact1765@example.test,ACC-00809,Product Owner,Singapore,APAC,Manufacturing,Known,8,1,Opted In
CON-001766,David,Camacho,contact1766@example.test,ACC-00659,Marketing Manager,United States,WW,Manufacturing,Engaged,0,81,Not Subscribed
CON-001767,Mia,Price,contact1767@example.test,ACC-00249,IT Manager,South Africa,AMEA,Technology,Known,49,50,Not Subscribed
CON-001768,Renee,Long,contact1768@example.test,ACC-00814,Software Engineer,India,APAC,Manufacturing,Customer,42,58,Opted In
CON-001769,Tiffany,Scott,contact1769@example.test,ACC-00332,Training Manager,France,Europe,Technology,Engaged,75,94,Not Subscribed
CON-001770,Christopher,Carson,contact1770@example.test,ACC-00172,Marketing Manager,United Arab Emirates,AMEA,Financial Services,Engaged,53,85,Opted In
CON-001771,Joe,Clark,contact1771@example.test,ACC-00906,Software Engineer,Australia,WW,Manufacturing,MQL,66,23,Opted In
CON-001772,Pamela,Moon,contact1772@example.test,ACC-00474,Operations Manager,United Arab Emirates,AMEA,Agriculture,Opportunity,16,0,Not Subscribed
CON-001773,Crystal,Suarez,contact1773@example.test,ACC-00094,Project Manager,United Kingdom,WW,Financial Services,Customer,96,70,Opted In
CON-001774,Katie,Sullivan,contact1774@example.test,ACC-00194,Marketing Manager,Australia,APAC,Technology,Customer,77,92,Opted In
CON-001775,Austin,Delacruz,contact1775@example.test,ACC-00362,CIO,United States,WW,Professional Services,Opportunity,62,92,Opted In
CON-001776,Madeline,Shepard,contact1776@example.test,ACC-00580,Director of Technology,Saudi Arabia,AMEA,Technology,Known,64,55,Opted In
CON-001777,Thomas,Gutierrez,contact1777@example.test,ACC-00341,CIO,United Arab Emirates,AMEA,Agriculture,Opportunity,40,72,Not Subscribed
CON-001778,Maureen,Love,contact1778@example.test,ACC-00172,Director of Technology,Spain,Europe,Professional Services,Opportunity,5,90,Opted In
CON-001779,Nancy,Wilkins,contact1779@example.test,ACC-00940,Product Owner,Saudi Arabia,AMEA,Professional Services,Customer,77,27,Opted In
CON-001780,Madison,Hale,contact1780@example.test,ACC-00624,Software Engineer,Italy,Europe,Professional Services,SQL,22,65,Opted In
CON-001781,William,Bell,contact1781@example.test,ACC-00985,Scrum Master,United Arab Emirates,AMEA,Agriculture,Known,65,17,Opted In
CON-001782,Carrie,Li,contact1782@example.test,ACC-00167,IT Manager,Germany,Europe,Financial Services,Opportunity,27,78,Opted In
CON-001783,Joan,Chavez,contact1783@example.test,ACC-00641,Product Owner,Australia,APAC,Agriculture,Engaged,7,32,Opted In
CON-001784,Anthony,Williams,contact1784@example.test,ACC-00286,Operations Manager,Kenya,AMEA,Agriculture,Engaged,93,16,Opted In
CON-001785,Darlene,Mccoy,contact1785@example.test,ACC-00432,Project Manager,Germany,WW,Professional Services,Customer,25,89,Opted In
CON-001786,Krystal,Taylor,contact1786@example.test,ACC-00754,IT Manager,Australia,APAC,Technology,Customer,26,6,Opted In
CON-001787,Richard,Fuller,contact1787@example.test,ACC-00225,Software Engineer,Australia,APAC,Agriculture,SQL,63,45,Opted In
CON-001788,Lee,Miller,contact1788@example.test,ACC-00250,Project Manager,United Kingdom,WW,Technology,Engaged,64,11,Not Subscribed
CON-001789,Eric,Black,contact1789@example.test,ACC-00908,IT Manager,Saudi Arabia,AMEA,Manufacturing,SQL,25,0,Opted In
CON-001790,Tara,Rivas,contact1790@example.test,ACC-00733,Training Manager,South Africa,AMEA,Education,SQL,58,45,Not Subscribed
CON-001791,Kathryn,Bradford,contact1791@example.test,ACC-00626,CIO,United Kingdom,WW,Financial Services,Known,87,2,Opted In
CON-001792,Gina,Sparks,contact1792@example.test,ACC-00426,Director of Technology,Australia,WW,Manufacturing,SQL,77,5,Opted In
CON-001793,Luis,Mendoza,contact1793@example.test,ACC-00123,IT Manager,Singapore,APAC,Financial Services,Customer,69,35,Opted In
CON-001794,Jill,Green,contact1794@example.test,ACC-00402,Software Engineer,France,Europe,Professional Services,Known,25,15,Not Subscribed
CON-001795,Grace,Serrano,contact1795@example.test,ACC-00015,CIO,Germany,Europe,Manufacturing,SQL,71,47,Not Subscribed
CON-001796,Lauren,Gonzalez,contact1796@example.test,ACC-00472,IT Manager,Spain,Europe,Financial Services,Customer,50,19,Opted In
CON-001797,Robert,White,contact1797@example.test,ACC-00371,Project Manager,Germany,Europe,Manufacturing,Opportunity,36,99,Opted In
CON-001798,Nancy,Duffy,contact1798@example.test,ACC-00672,IT Manager,Saudi Arabia,AMEA,Education,SQL,25,87,Opted In
CON-001799,Nicole,Walker,contact1799@example.test,ACC-00735,Product Owner,Japan,APAC,Manufacturing,Known,38,82,Not Subscribed
CON-001800,Stacy,Leblanc,contact1800@example.test,ACC-00465,Product Owner,Australia,APAC,Financial Services,SQL,17,55,Opted In
CON-001801,Deborah,Sims,contact1801@example.test,ACC-00303,Software Engineer,India,WW,Financial Services,SQL,85,17,Opted In
CON-001802,Rebecca,Mccann,contact1802@example.test,ACC-00273,Software Engineer,United Arab Emirates,AMEA,Agriculture,Opportunity,65,81,Opted In
CON-001803,James,Haynes,contact1803@example.test,ACC-00972,Training Manager,Italy,Europe,Technology,Customer,79,52,Opted In
CON-001804,Gary,Morales,contact1804@example.test,ACC-00742,Scrum Master,India,APAC,Agriculture,Opportunity,73,87,Not Subscribed
CON-001805,Roy,Green,contact1805@example.test,ACC-00226,Product Owner,Kenya,AMEA,Financial Services,Engaged,92,36,Not Subscribed
CON-001806,Christopher,Richardson,contact1806@example.test,ACC-00911,Project Manager,India,APAC,Manufacturing,Opportunity,30,28,Opted In
CON-001807,Stacey,Wilson,contact1807@example.test,ACC-00973,Product Owner,United Arab Emirates,AMEA,Agriculture,Engaged,9,10,Opted In
CON-001808,Jennifer,Graham,contact1808@example.test,ACC-00416,IT Manager,Netherlands,Europe,Agriculture,MQL,47,59,Not Subscribed
CON-001809,Samantha,Chavez,contact1809@example.test,ACC-00512,Project Manager,Saudi Arabia,AMEA,Education,Opportunity,91,92,Opted In
CON-001810,Emily,Wilson,contact1810@example.test,ACC-00970,Product Owner,Kenya,AMEA,Financial Services,SQL,47,72,Not Subscribed
CON-001811,Jennifer,Lee,contact1811@example.test,ACC-00403,Marketing Manager,Saudi Arabia,AMEA,Technology,SQL,26,35,Opted In
CON-001812,Michelle,Casey,contact1812@example.test,ACC-00182,Project Manager,India,WW,Manufacturing,Known,68,89,Opted In
CON-001813,Keith,Snyder,contact1813@example.test,ACC-00948,Training Manager,Kenya,AMEA,Professional Services,Known,43,23,Not Subscribed
CON-001814,David,Gates,contact1814@example.test,ACC-00331,Project Manager,Japan,APAC,Education,MQL,57,23,Opted In
CON-001815,Carol,Carney,contact1815@example.test,ACC-00014,Operations Manager,Singapore,APAC,Financial Services,Engaged,47,99,Opted In
CON-001816,Justin,Byrd,contact1816@example.test,ACC-00186,Marketing Manager,United Arab Emirates,AMEA,Manufacturing,Known,85,33,Opted In
CON-001817,Robert,Ortiz,contact1817@example.test,ACC-00812,Software Engineer,Japan,APAC,Technology,MQL,99,40,Opted In
CON-001818,Dustin,Roberts,contact1818@example.test,ACC-00736,IT Manager,Japan,APAC,Professional Services,SQL,28,84,Not Subscribed
CON-001819,Jose,Williamson,contact1819@example.test,ACC-00107,IT Manager,India,APAC,Professional Services,Customer,87,93,Opted In
CON-001820,Rebecca,Wood,contact1820@example.test,ACC-00963,CIO,Netherlands,Europe,Financial Services,Engaged,15,10,Opted In
CON-001821,Gabrielle,Ellis,contact1821@example.test,ACC-00095,CIO,Netherlands,Europe,Manufacturing,Engaged,26,46,Opted In
CON-001822,Alex,Anderson,contact1822@example.test,ACC-00444,CIO,Japan,APAC,Manufacturing,MQL,87,83,Not Subscribed
CON-001823,Marcus,Steele,contact1823@example.test,ACC-00116,Operations Manager,United Kingdom,WW,Agriculture,Engaged,82,86,Opted In
CON-001824,Gloria,Reeves,contact1824@example.test,ACC-00816,Project Manager,France,Europe,Financial Services,SQL,59,57,Opted In
CON-001825,Jeanette,Fitzgerald,contact1825@example.test,ACC-00410,Project Manager,Spain,Europe,Financial Services,Engaged,59,0,Opted In
CON-001826,Jonathan,Davis,contact1826@example.test,ACC-00933,IT Manager,United Arab Emirates,AMEA,Agriculture,Customer,45,19,Not Subscribed
CON-001827,Brian,Cook,contact1827@example.test,ACC-00026,Project Manager,India,WW,Agriculture,Opportunity,84,5,Opted In
CON-001828,Jimmy,Odonnell,contact1828@example.test,ACC-00943,Software Engineer,Australia,WW,Agriculture,Engaged,93,16,Opted In
CON-001829,Wendy,Crosby,contact1829@example.test,ACC-00191,Project Manager,Saudi Arabia,AMEA,Agriculture,Engaged,15,54,Opted In
CON-001830,Tammy,George,contact1830@example.test,ACC-00233,Training Manager,United Arab Emirates,AMEA,Financial Services,SQL,67,80,Opted In
CON-001831,Kaitlin,Williams,contact1831@example.test,ACC-00169,IT Manager,France,Europe,Technology,Engaged,48,79,Opted In
CON-001832,Jon,Harvey,contact1832@example.test,ACC-00727,Software Engineer,Saudi Arabia,AMEA,Financial Services,Customer,3,76,Opted In
CON-001833,Kevin,Foster,contact1833@example.test,ACC-00803,Product Owner,Netherlands,Europe,Financial Services,Customer,47,78,Opted In
CON-001834,Nathan,Donaldson,contact1834@example.test,ACC-00932,Product Owner,Australia,APAC,Financial Services,Engaged,81,88,Not Subscribed
CON-001835,Anita,Carpenter,contact1835@example.test,ACC-00717,Training Manager,Australia,APAC,Professional Services,Opportunity,77,22,Opted In
CON-001836,Jorge,Gordon,contact1836@example.test,ACC-00373,Operations Manager,South Africa,AMEA,Manufacturing,Engaged,16,29,Not Subscribed
CON-001837,Sarah,Humphrey,contact1837@example.test,ACC-00090,CIO,Netherlands,Europe,Technology,SQL,50,11,Opted In
CON-001838,David,Stewart,contact1838@example.test,ACC-00047,CIO,France,Europe,Education,Opportunity,63,100,Opted In
CON-001839,Alyssa,Thomas,contact1839@example.test,ACC-00850,Product Owner,Japan,APAC,Technology,Known,1,62,Opted In
CON-001840,Darryl,Williams,contact1840@example.test,ACC-00406,Director of Technology,Singapore,APAC,Agriculture,Opportunity,28,71,Opted In
CON-001841,David,Savage,contact1841@example.test,ACC-00987,Operations Manager,Australia,WW,Agriculture,MQL,68,33,Not Subscribed
CON-001842,Mary,Adkins,contact1842@example.test,ACC-00206,Project Manager,Spain,Europe,Manufacturing,Engaged,18,26,Opted In
CON-001843,Sara,Campbell,contact1843@example.test,ACC-00146,Software Engineer,India,APAC,Agriculture,Known,96,77,Opted In
CON-001844,Natalie,Austin,contact1844@example.test,ACC-00158,Project Manager,South Africa,AMEA,Agriculture,Customer,87,80,Opted In
CON-001845,Kathleen,Baker,contact1845@example.test,ACC-00752,Project Manager,Japan,APAC,Technology,SQL,23,79,Opted In
CON-001846,Lawrence,Stafford,contact1846@example.test,ACC-00381,IT Manager,Japan,APAC,Financial Services,Customer,92,61,Opted In
CON-001847,Leslie,Vang,contact1847@example.test,ACC-00876,Director of Technology,Germany,WW,Technology,MQL,50,87,Not Subscribed
CON-001848,Kathryn,Hernandez,contact1848@example.test,ACC-00108,Product Owner,United Arab Emirates,AMEA,Education,Customer,40,29,Opted In
CON-001849,Melissa,Sandoval,contact1849@example.test,ACC-00669,CIO,India,WW,Financial Services,Known,84,9,Opted In
CON-001850,Lauren,Brown,contact1850@example.test,ACC-00179,Marketing Manager,Germany,Europe,Professional Services,MQL,84,51,Opted In
CON-001851,Edgar,Hall,contact1851@example.test,ACC-00673,Project Manager,Spain,Europe,Technology,MQL,93,35,Not Subscribed
CON-001852,Barry,Green,contact1852@example.test,ACC-00371,Project Manager,India,WW,Professional Services,Known,22,80,Opted In
CON-001853,Janice,Graham,contact1853@example.test,ACC-00089,Marketing Manager,Kenya,AMEA,Technology,Known,72,98,Opted In
CON-001854,Wanda,Ho,contact1854@example.test,ACC-00439,Scrum Master,United Arab Emirates,AMEA,Professional Services,Customer,11,73,Not Subscribed
CON-001855,Billy,Kelly,contact1855@example.test,ACC-00606,Project Manager,Japan,APAC,Professional Services,SQL,45,23,Opted In
CON-001856,Jenna,Washington,contact1856@example.test,ACC-00823,IT Manager,France,Europe,Technology,MQL,21,55,Opted In
CON-001857,Trevor,Singleton,contact1857@example.test,ACC-00073,Training Manager,Australia,WW,Technology,Engaged,93,84,Opted In
CON-001858,Michelle,Martinez,contact1858@example.test,ACC-00315,Director of Technology,Australia,APAC,Professional Services,Engaged,96,91,Not Subscribed
CON-001859,Clayton,Oneill,contact1859@example.test,ACC-00474,CIO,Italy,Europe,Agriculture,SQL,51,4,Not Subscribed
CON-001860,Henry,Jackson,contact1860@example.test,ACC-00076,Software Engineer,Japan,APAC,Education,SQL,29,10,Opted In
CON-001861,William,Nelson,contact1861@example.test,ACC-00449,Marketing Manager,India,APAC,Education,MQL,89,73,Not Subscribed
CON-001862,Patricia,Willis,contact1862@example.test,ACC-00361,Product Owner,France,Europe,Agriculture,Customer,73,89,Opted In
CON-001863,Brandy,Bonilla,contact1863@example.test,ACC-00119,Training Manager,India,APAC,Agriculture,SQL,42,39,Opted In
CON-001864,Alicia,Duncan,contact1864@example.test,ACC-00977,CIO,Germany,WW,Agriculture,MQL,23,29,Opted In
CON-001865,Robert,Jones,contact1865@example.test,ACC-00047,Software Engineer,India,APAC,Professional Services,Known,45,3,Opted In
CON-001866,Kayla,Rhodes,contact1866@example.test,ACC-00827,Marketing Manager,Netherlands,Europe,Manufacturing,Opportunity,81,58,Opted In
CON-001867,Paige,Johnson,contact1867@example.test,ACC-00008,IT Manager,Germany,Europe,Financial Services,SQL,71,59,Not Subscribed
CON-001868,Erin,Becker,contact1868@example.test,ACC-00317,CIO,Saudi Arabia,AMEA,Education,SQL,38,73,Not Subscribed
CON-001869,Phillip,Garza,contact1869@example.test,ACC-00946,Scrum Master,Germany,Europe,Education,Engaged,49,44,Not Subscribed
CON-001870,Stephanie,Hood,contact1870@example.test,ACC-00264,Project Manager,United States,WW,Technology,SQL,31,45,Opted In
CON-001871,Eric,Miller,contact1871@example.test,ACC-00482,Product Owner,India,APAC,Professional Services,Customer,49,34,Not Subscribed
CON-001872,Mariah,Keller,contact1872@example.test,ACC-00986,Operations Manager,Japan,APAC,Technology,Known,81,72,Opted In
CON-001873,Shawn,Moses,contact1873@example.test,ACC-00583,Marketing Manager,Australia,APAC,Manufacturing,Engaged,6,88,Opted In
CON-001874,Brooke,Smith,contact1874@example.test,ACC-00737,IT Manager,France,Europe,Manufacturing,MQL,14,20,Opted In
CON-001875,Tara,Douglas,contact1875@example.test,ACC-00424,Product Owner,Spain,Europe,Manufacturing,Engaged,10,40,Opted In
CON-001876,Stephanie,Nguyen,contact1876@example.test,ACC-00627,Marketing Manager,Kenya,AMEA,Manufacturing,SQL,84,55,Opted In
CON-001877,Jessica,Navarro,contact1877@example.test,ACC-00996,Project Manager,Kenya,AMEA,Manufacturing,Customer,28,39,Opted In
CON-001878,Susan,Carroll,contact1878@example.test,ACC-00811,Scrum Master,Germany,WW,Technology,SQL,72,77,Opted In
CON-001879,Jason,Williams,contact1879@example.test,ACC-00854,Scrum Master,Singapore,APAC,Professional Services,SQL,36,28,Opted In
CON-001880,Dawn,Morris,contact1880@example.test,ACC-00271,IT Manager,Italy,Europe,Agriculture,Customer,89,71,Opted In
CON-001881,Brian,Jones,contact1881@example.test,ACC-00230,IT Manager,Singapore,APAC,Professional Services,SQL,16,77,Not Subscribed
CON-001882,Stephanie,James,contact1882@example.test,ACC-00590,CIO,Singapore,APAC,Technology,Engaged,20,13,Opted In
CON-001883,Raymond,Thompson,contact1883@example.test,ACC-00133,IT Manager,France,Europe,Technology,SQL,97,5,Not Subscribed
CON-001884,Tammy,Glenn,contact1884@example.test,ACC-00309,CIO,Kenya,AMEA,Financial Services,MQL,80,90,Not Subscribed
CON-001885,Christopher,Phelps,contact1885@example.test,ACC-00345,Operations Manager,South Africa,AMEA,Financial Services,Known,31,1,Opted In
CON-001886,Frank,Chan,contact1886@example.test,ACC-00285,Training Manager,Saudi Arabia,AMEA,Manufacturing,SQL,8,18,Opted In
CON-001887,Justin,Goodwin,contact1887@example.test,ACC-00843,IT Manager,United Kingdom,WW,Agriculture,MQL,13,17,Opted In
CON-001888,Destiny,Martinez,contact1888@example.test,ACC-00752,Operations Manager,Singapore,APAC,Education,MQL,67,90,Not Subscribed
CON-001889,Travis,Reynolds,contact1889@example.test,ACC-00339,Training Manager,Singapore,APAC,Agriculture,Customer,60,0,Not Subscribed
CON-001890,Lindsay,Collins,contact1890@example.test,ACC-00945,Training Manager,Germany,WW,Financial Services,Known,33,90,Opted In
CON-001891,Gail,Anderson,contact1891@example.test,ACC-00194,Scrum Master,Kenya,AMEA,Education,SQL,28,10,Opted In
CON-001892,Elizabeth,Collier,contact1892@example.test,ACC-00957,CIO,Singapore,APAC,Technology,Engaged,37,23,Opted In
CON-001893,William,Burns,contact1893@example.test,ACC-00162,Software Engineer,Germany,Europe,Financial Services,Engaged,39,58,Opted In
